,ind_engaj
7346581,1.0
7346584,1.0
7346585,1.0
7346591,1.0
7346596,0.0
7346598,1.0
7346599,1.0
7346602,1.0
7346603,1.0
7346606,0.0
7346607,0.0
7346620,0.0
7346622,1.0
7346634,1.0
7346643,1.0
7346649,1.0
7346652,1.0
7346656,0.0
7346660,0.0
7346662,1.0
7346673,0.0
7346678,0.0
7346679,1.0
7346680,0.0
7346681,1.0
7346685,0.0
7346689,1.0
7346693,0.0
7346695,1.0
7346697,0.0
7346700,0.0
7346708,1.0
7346724,0.0
7346725,1.0
7346736,1.0
7346738,0.0
7346739,0.0
7346742,1.0
7346750,1.0
7346753,1.0
7346755,1.0
7346756,1.0
7346757,0.0
7346762,0.0
7346763,0.0
7346775,0.0
7346779,1.0
7346784,1.0
7346788,1.0
7346793,0.0
7346796,0.0
7346798,1.0
7346802,1.0
7346809,1.0
7346822,0.0
7346824,0.0
7346831,0.0
7346833,1.0
7346848,1.0
7346852,1.0
7346855,1.0
7346867,1.0
7346873,0.0
7346878,0.0
7346887,1.0
7346894,1.0
7346895,0.0
7346897,0.0
7346898,0.0
7346900,0.0
7346902,0.0
7346905,1.0
7346907,1.0
7346914,1.0
7346920,0.0
7346924,1.0
7346928,1.0
7346943,1.0
7346944,0.0
7346949,0.0
7346950,0.0
7346957,1.0
7346958,0.0
7346965,0.0
7346967,1.0
7346968,1.0
7346975,1.0
7346978,1.0
7346987,0.0
7346990,1.0
7346993,0.0
7346996,0.0
7346998,1.0
7346999,0.0
7347004,0.0
7347008,0.0
7347014,1.0
7347021,1.0
7347024,1.0
7347032,0.0
7347036,1.0
7347037,0.0
7347038,1.0
7347043,0.0
7347050,0.0
7347051,1.0
7347054,1.0
7347059,1.0
7347061,1.0
7347064,1.0
7347068,0.0
7347069,1.0
7347073,0.0
7347083,1.0
7347085,1.0
7347088,1.0
7347091,1.0
7347097,1.0
7347099,1.0
7347101,1.0
7347112,1.0
7347114,1.0
7347128,1.0
7347131,0.0
7347133,0.0
7347134,1.0
7347147,0.0
7347151,0.0
7347152,0.0
7347163,1.0
7347165,1.0
7347172,0.0
7347177,0.0
7347186,0.0
7347192,0.0
7347198,0.0
7347199,0.0
7347213,1.0
7347215,1.0
7347216,0.0
7347220,1.0
7347222,0.0
7347225,1.0
7347239,1.0
7347242,1.0
7347244,1.0
7347248,0.0
7347253,0.0
7347258,1.0
7347273,0.0
7347282,0.0
7347285,1.0
7347292,0.0
7347293,0.0
7347302,1.0
7347305,1.0
7347307,1.0
7347310,1.0
7347313,0.0
7347329,1.0
7347332,1.0
7347336,0.0
7347339,1.0
7347342,0.0
7347349,0.0
7347352,0.0
7347354,0.0
7347363,0.0
7347365,0.0
7347369,0.0
7347371,1.0
7347372,1.0
7347380,1.0
7347392,1.0
7347393,1.0
7347394,0.0
7347396,0.0
7347400,1.0
7347401,1.0
7347407,1.0
7347409,0.0
7347411,1.0
7347417,1.0
7347418,1.0
7347419,0.0
7347422,1.0
7347423,0.0
7347428,0.0
7347430,1.0
7347435,1.0
7347437,0.0
7347442,0.0
7347465,1.0
7347476,1.0
7347477,0.0
7347482,0.0
7347485,1.0
7347489,1.0
7347492,0.0
7347498,0.0
7347500,0.0
7347508,1.0
7347510,0.0
7347512,1.0
7347513,1.0
7347523,1.0
7347531,0.0
7347532,1.0
7347533,1.0
7347538,1.0
7347550,0.0
7347557,0.0
7347558,1.0
7347565,0.0
7347581,1.0
7347586,0.0
7347588,1.0
7347594,0.0
7347606,1.0
7347611,0.0
7347619,1.0
7347628,0.0
7347632,1.0
7347634,0.0
7347645,0.0
7347652,1.0
7347653,1.0
7347659,1.0
7347665,0.0
7347669,0.0
7347672,1.0
7347674,1.0
7347678,0.0
7347685,1.0
7347688,0.0
7347693,1.0
7347694,1.0
7347698,0.0
7347702,1.0
7347705,1.0
7347720,1.0
7347722,0.0
7347723,0.0
7347724,0.0
7347725,0.0
7347726,1.0
7347733,1.0
7347752,1.0
7347755,0.0
7347765,1.0
7347766,1.0
7347770,1.0
7347787,0.0
7347788,1.0
7347789,1.0
7347797,1.0
7347807,0.0
7347809,1.0
7347814,1.0
7347829,1.0
7347831,0.0
7347837,0.0
7347838,1.0
7347840,1.0
7347843,1.0
7347845,0.0
7347856,1.0
7347858,1.0
7347864,0.0
7347865,0.0
7347870,1.0
7347872,1.0
7347874,0.0
7347875,0.0
7347877,0.0
7347886,0.0
7347891,1.0
7347897,0.0
7347899,0.0
7347907,0.0
7347917,1.0
7347918,1.0
7347919,0.0
7347924,0.0
7347927,0.0
7347928,0.0
7347932,0.0
7347937,1.0
7347940,1.0
7347947,0.0
7347953,0.0
7347970,0.0
7347983,0.0
7347985,0.0
7347986,0.0
7347989,0.0
7347991,1.0
7347993,1.0
7348002,1.0
7348009,1.0
7348010,1.0
7348011,0.0
7348020,1.0
7348023,0.0
7348030,0.0
7348031,0.0
7348032,1.0
7348041,0.0
7348045,0.0
7348046,1.0
7348048,1.0
7348049,1.0
7348051,0.0
7348055,1.0
7348061,0.0
7348065,0.0
7348068,0.0
7348078,1.0
7348088,0.0
7348089,1.0
7348090,0.0
7348099,0.0
7348102,0.0
7348103,0.0
7348105,1.0
7348113,1.0
7348114,1.0
7348119,1.0
7348121,0.0
7348126,1.0
7348127,1.0
7348131,0.0
7348134,0.0
7348135,0.0
7348136,1.0
7348140,0.0
7348142,0.0
7348143,0.0
7348162,1.0
7348172,0.0
7348179,1.0
7348188,1.0
7348190,0.0
7348191,1.0
7348195,1.0
7348198,1.0
7348199,1.0
7348206,0.0
7348209,0.0
7348216,0.0
7348217,1.0
7348223,1.0
7348225,1.0
7348226,0.0
7348227,0.0
7348233,0.0
7348262,0.0
7348263,0.0
7348264,0.0
7348270,1.0
7348276,1.0
7348287,0.0
7348290,0.0
7348296,0.0
7348299,1.0
7348317,1.0
7348319,0.0
7348323,0.0
7348334,0.0
7348336,0.0
7348339,1.0
7348349,1.0
7348350,0.0
7348354,0.0
7348357,0.0
7348364,1.0
7348365,1.0
7348366,1.0
7348369,0.0
7348376,0.0
7348377,0.0
7348387,1.0
7348388,0.0
7348391,1.0
7348394,1.0
7348398,1.0
7348399,0.0
7348410,0.0
7348412,0.0
7348413,1.0
7348414,1.0
7348416,1.0
7348432,1.0
7348433,1.0
7348444,0.0
7348445,1.0
7348446,0.0
7348449,0.0
7348459,0.0
7348461,0.0
7348471,1.0
7348474,1.0
7348482,1.0
7348487,1.0
7348488,1.0
7348491,1.0
7348495,0.0
7348500,1.0
7348502,1.0
7348507,1.0
7348508,0.0
7348517,1.0
7348518,0.0
7348520,1.0
7348522,1.0
7348525,0.0
7348527,1.0
7348530,1.0
7348532,0.0
7348533,1.0
7348536,1.0
7348538,0.0
7348542,1.0
7348547,1.0
7348558,1.0
7348559,1.0
7348561,1.0
7348563,0.0
7348568,1.0
7348579,1.0
7348583,0.0
7348589,0.0
7348590,0.0
7348592,0.0
7348595,1.0
7348596,1.0
7348599,0.0
7348601,1.0
7348603,1.0
7348608,1.0
7348609,0.0
7348611,1.0
7348613,1.0
7348619,1.0
7348621,0.0
7348640,0.0
7348641,0.0
7348650,1.0
7348652,0.0
7348662,1.0
7348665,0.0
7348667,0.0
7348671,1.0
7348672,1.0
7348685,0.0
7348688,1.0
7348689,1.0
7348692,1.0
7348693,1.0
7348698,0.0
7348708,1.0
7348710,0.0
7348712,0.0
7348721,1.0
7348726,1.0
7348732,0.0
7348734,1.0
7348735,0.0
7348738,1.0
7348741,1.0
7348742,1.0
7348743,1.0
7348748,1.0
7348750,0.0
7348752,1.0
7348753,0.0
7348755,0.0
7348757,1.0
7348759,1.0
7348764,0.0
7348769,0.0
7348785,0.0
7348786,1.0
7348796,1.0
7348800,0.0
7348804,1.0
7348805,0.0
7348806,1.0
7348808,1.0
7348809,1.0
7348814,1.0
7348815,0.0
7348818,0.0
7348821,0.0
7348823,1.0
7348832,1.0
7348835,1.0
7348836,1.0
7348838,0.0
7348842,1.0
7348848,1.0
7348849,0.0
7348854,1.0
7348856,1.0
7348860,0.0
7348866,0.0
7348871,1.0
7348876,0.0
7348888,1.0
7348893,0.0
7348894,0.0
7348905,1.0
7348908,0.0
7348912,0.0
7348913,0.0
7348915,0.0
7348923,0.0
7348927,1.0
7348928,0.0
7348931,0.0
7348935,1.0
7348945,1.0
7348954,0.0
7348957,0.0
7348964,1.0
7348967,1.0
7348982,0.0
7348988,1.0
7348997,1.0
7349012,1.0
7349013,1.0
7349018,1.0
7349020,1.0
7349023,1.0
7349026,1.0
7349033,1.0
7349035,1.0
7349043,1.0
7349045,0.0
7349050,1.0
7349051,1.0
7349054,0.0
7349060,1.0
7349067,1.0
7349068,0.0
7349076,0.0
7349078,1.0
7349081,0.0
7349082,0.0
7349084,0.0
7349092,0.0
7349102,1.0
7349107,1.0
7349108,1.0
7349118,0.0
7349121,1.0
7349124,0.0
7349125,0.0
7349126,0.0
7349129,1.0
7349141,0.0
7349143,0.0
7349146,0.0
7349151,0.0
7349160,1.0
7349164,0.0
7349173,1.0
7349178,0.0
7349179,1.0
7349181,1.0
7349183,0.0
7349186,0.0
7349187,1.0
7349200,0.0
7349201,0.0
7349202,1.0
7349205,1.0
7349206,1.0
7349208,1.0
7349209,1.0
7349212,1.0
7349221,1.0
7349222,1.0
7349226,1.0
7349230,1.0
7349232,1.0
7349235,1.0
7349236,0.0
7349240,1.0
7349242,0.0
7349243,1.0
7349245,1.0
7349247,0.0
7349251,1.0
7349256,1.0
7349258,0.0
7349262,0.0
7349273,0.0
7349276,0.0
7349281,1.0
7349282,1.0
7349299,0.0
7349300,1.0
7349309,1.0
7349329,0.0
7349336,1.0
7349339,0.0
7349344,1.0
7349346,0.0
7349347,0.0
7349349,1.0
7349361,1.0
7349366,1.0
7349367,1.0
7349369,1.0
7349374,0.0
7349377,0.0
7349380,0.0
7349381,0.0
7349382,0.0
7349383,1.0
7349384,0.0
7349386,1.0
7349392,1.0
7349399,0.0
7349409,1.0
7349412,0.0
7349413,1.0
7349414,0.0
7349420,1.0
7349425,0.0
7349442,1.0
7349457,0.0
7349459,0.0
7349463,0.0
7349464,0.0
7349469,0.0
7349473,1.0
7349474,1.0
7349482,1.0
7349490,1.0
7349500,1.0
7349504,1.0
7349508,1.0
7349510,1.0
7349513,0.0
7349514,1.0
7349517,0.0
7349519,1.0
7349525,1.0
7349526,1.0
7349534,1.0
7349542,0.0
7349546,1.0
7349555,1.0
7349556,0.0
7349557,0.0
7349558,0.0
7349561,0.0
7349563,1.0
7349564,0.0
7349571,1.0
7349579,1.0
7349585,0.0
7349589,1.0
7349593,1.0
7349594,0.0
7349601,0.0
7349608,1.0
7349609,0.0
7349611,1.0
7349615,1.0
7349616,1.0
7349622,0.0
7349623,0.0
7349626,0.0
7349642,1.0
7349644,0.0
7349645,0.0
7349647,0.0
7349655,1.0
7349656,1.0
7349676,0.0
7349685,0.0
7349686,0.0
7349687,0.0
7349696,1.0
7349703,1.0
7349705,1.0
7349712,1.0
7349720,1.0
7349721,1.0
7349725,0.0
7349728,1.0
7349729,0.0
7349731,0.0
7349737,1.0
7349738,0.0
7349745,1.0
7349773,0.0
7349775,0.0
7349776,1.0
7349778,1.0
7349779,0.0
7349783,0.0
7349785,1.0
7349786,1.0
7349790,1.0
7349793,1.0
7349799,1.0
7349802,0.0
7349803,0.0
7349822,0.0
7349829,0.0
7349832,1.0
7349838,0.0
7349845,0.0
7349852,0.0
7349854,1.0
7349861,1.0
7349863,0.0
7349872,1.0
7349888,0.0
7349901,1.0
7349905,0.0
7349907,1.0
7349909,1.0
7349910,1.0
7349912,1.0
7349915,0.0
7349922,1.0
7349923,1.0
7349931,0.0
7349950,1.0
7349959,1.0
7349960,0.0
7349964,1.0
7349969,1.0
7349975,1.0
7349990,1.0
7349993,0.0
7350001,1.0
7350010,1.0
7350013,0.0
7350018,1.0
7350020,1.0
7350027,1.0
7350029,0.0
7350034,1.0
7350035,1.0
7350038,1.0
7350041,0.0
7350042,1.0
7350043,1.0
7350049,0.0
7350050,1.0
7350051,0.0
7350056,0.0
7350057,1.0
7350067,1.0
7350075,1.0
7350083,0.0
7350092,0.0
7350106,0.0
7350109,0.0
7350118,0.0
7350127,0.0
7350134,0.0
7350138,0.0
7350139,0.0
7350140,0.0
7350147,0.0
7350149,0.0
7350150,1.0
7350152,1.0
7350154,0.0
7350157,0.0
7350159,0.0
7350169,1.0
7350176,1.0
7350178,1.0
7350179,0.0
7350181,1.0
7350185,0.0
7350186,0.0
7350187,0.0
7350189,1.0
7350191,0.0
7350209,1.0
7350214,1.0
7350222,1.0
7350239,1.0
7350242,1.0
7350245,1.0
7350253,1.0
7350255,0.0
7350261,1.0
7350269,0.0
7350281,1.0
7350286,1.0
7350289,0.0
7350294,0.0
7350296,0.0
7350312,0.0
7350320,0.0
7350325,0.0
7350334,0.0
7350343,1.0
7350350,0.0
7350351,1.0
7350353,1.0
7350356,1.0
7350367,0.0
7350375,1.0
7350378,1.0
7350380,1.0
7350382,1.0
7350386,1.0
7350389,1.0
7350414,0.0
7350416,0.0
7350419,0.0
7350423,1.0
7350433,1.0
7350446,1.0
7350450,1.0
7350452,0.0
7350457,0.0
7350461,0.0
7350466,0.0
7350469,1.0
7350470,1.0
7350473,0.0
7350475,1.0
7350478,1.0
7350483,0.0
7350494,0.0
7350502,1.0
7350504,0.0
7350513,1.0
7350514,1.0
7350515,1.0
7350517,1.0
7350519,1.0
7350534,1.0
7350538,1.0
7350544,1.0
7350546,1.0
7350548,1.0
7350552,0.0
7350558,0.0
7350564,1.0
7350568,1.0
7350573,0.0
7350575,1.0
7350578,1.0
7350584,0.0
7350585,0.0
7350592,0.0
7350593,1.0
7350597,1.0
7350614,1.0
7350624,0.0
7350634,0.0
7350643,1.0
7350644,1.0
7350649,1.0
7350657,0.0
7350663,1.0
7350668,1.0
7350678,1.0
7350679,0.0
7350684,1.0
7350687,1.0
7350691,0.0
7350693,0.0
7350695,0.0
7350705,0.0
7350712,0.0
7350718,1.0
7350726,1.0
7350730,1.0
7350758,1.0
7350759,1.0
7350760,0.0
7350764,1.0
7350768,0.0
7350770,0.0
7350771,0.0
7350779,1.0
7350783,1.0
7350784,0.0
7350785,1.0
7350790,1.0
7350794,1.0
7350807,0.0
7350817,0.0
7350818,0.0
7350826,1.0
7350831,1.0
7350834,1.0
7350836,0.0
7350840,0.0
7350842,1.0
7350843,1.0
7350846,1.0
7350849,1.0
7350850,1.0
7350856,0.0
7350858,1.0
7350868,1.0
7350881,1.0
7350885,1.0
7350887,0.0
7350891,0.0
7350892,1.0
7350921,1.0
7350927,1.0
7350935,1.0
7350939,0.0
7350941,0.0
7350946,0.0
7350947,0.0
7350950,1.0
7350961,1.0
7350967,1.0
7350991,1.0
7350992,1.0
7351005,1.0
7351012,1.0
7351013,0.0
7351014,0.0
7351020,1.0
7351024,1.0
7351026,1.0
7351035,1.0
7351037,1.0
7351039,0.0
7351041,1.0
7351048,0.0
7351052,0.0
7351055,1.0
7351059,1.0
7351061,1.0
7351063,0.0
7351066,1.0
7351068,1.0
7351079,1.0
7351081,0.0
7351083,1.0
7351085,0.0
7351094,0.0
7351096,1.0
7351097,1.0
7351099,1.0
7351102,1.0
7351112,0.0
7351114,0.0
7351115,1.0
7351128,0.0
7351129,1.0
7351136,0.0
7351139,0.0
7351144,0.0
7351148,0.0
7351158,0.0
7351165,0.0
7351166,0.0
7351169,1.0
7351173,1.0
7351179,0.0
7351180,1.0
7351182,1.0
7351184,1.0
7351187,0.0
7351200,1.0
7351210,0.0
7351211,0.0
7351221,0.0
7351223,1.0
7351228,0.0
7351232,1.0
7351235,0.0
7351242,0.0
7351243,0.0
7351251,0.0
7351252,0.0
7351255,0.0
7351256,1.0
7351257,0.0
7351267,1.0
7351269,0.0
7351270,1.0
7351281,0.0
7351284,1.0
7351285,0.0
7351286,1.0
7351294,1.0
7351305,0.0
7351308,0.0
7351309,0.0
7351310,1.0
7351315,1.0
7351316,0.0
7351317,1.0
7351319,1.0
7351322,1.0
7351325,0.0
7351326,1.0
7351336,1.0
7351337,0.0
7351338,0.0
7351342,0.0
7351343,1.0
7351347,1.0
7351348,0.0
7351353,1.0
7351354,1.0
7351355,1.0
7351362,0.0
7351373,0.0
7351382,0.0
7351383,0.0
7351387,1.0
7351392,0.0
7351400,1.0
7351409,1.0
7351417,0.0
7351420,0.0
7351425,1.0
7351426,0.0
7351430,1.0
7351432,0.0
7351433,0.0
7351451,1.0
7351452,1.0
7351455,1.0
7351458,0.0
7351464,1.0
7351465,1.0
7351467,0.0
7351469,1.0
7351470,0.0
7351473,0.0
7351482,0.0
7351490,1.0
7351495,0.0
7351497,0.0
7351498,0.0
7351508,1.0
7351511,0.0
7351512,0.0
7351513,1.0
7351514,1.0
7351517,1.0
7351520,0.0
7351525,1.0
7351544,1.0
7351554,0.0
7351556,1.0
7351566,0.0
7351578,1.0
7351580,1.0
7351581,1.0
7351585,0.0
7351595,1.0
7351596,1.0
7351603,0.0
7351604,0.0
7351605,0.0
7351617,1.0
7351630,1.0
7351631,1.0
7351634,0.0
7351647,0.0
7351650,1.0
7351654,1.0
7351655,1.0
7351656,0.0
7351658,0.0
7351660,0.0
7351661,0.0
7351665,0.0
7351666,0.0
7351667,0.0
7351678,0.0
7351681,1.0
7351685,0.0
7351687,1.0
7351691,0.0
7351692,1.0
7351694,1.0
7351696,1.0
7351698,0.0
7351699,0.0
7351701,1.0
7351704,1.0
7351718,0.0
7351728,1.0
7351731,0.0
7351737,0.0
7351743,1.0
7351749,0.0
7351752,0.0
7351759,0.0
7351764,0.0
7351766,0.0
7351769,1.0
7351773,0.0
7351774,1.0
7351782,1.0
7351786,1.0
7351796,1.0
7351802,0.0
7351805,1.0
7351814,0.0
7351817,1.0
7351819,1.0
7351820,1.0
7351822,0.0
7351827,0.0
7351829,0.0
7351830,1.0
7351833,1.0
7351838,1.0
7351846,1.0
7351850,1.0
7351851,0.0
7351858,1.0
7351864,1.0
7351865,1.0
7351871,1.0
7351886,1.0
7351888,1.0
7351889,1.0
7351899,1.0
7351900,0.0
7351901,0.0
7351902,0.0
7351910,1.0
7351919,1.0
7351925,1.0
7351929,0.0
7351939,1.0
7351945,1.0
7351955,1.0
7351958,1.0
7351960,0.0
7351962,0.0
7351966,0.0
7351972,0.0
7351978,0.0
7351993,0.0
7352006,0.0
7352007,1.0
7352015,0.0
7352019,0.0
7352028,0.0
7352035,1.0
7352037,1.0
7352042,1.0
7352051,1.0
7352054,1.0
7352056,0.0
7352066,1.0
7352068,1.0
7352076,0.0
7352078,0.0
7352079,0.0
7352082,1.0
7352094,0.0
7352101,0.0
7352110,1.0
7352112,1.0
7352113,1.0
7352114,1.0
7352115,1.0
7352124,0.0
7352126,0.0
7352127,1.0
7352128,1.0
7352129,0.0
7352131,1.0
7352136,0.0
7352141,0.0
7352142,1.0
7352144,0.0
7352147,1.0
7352152,0.0
7352154,1.0
7352157,1.0
7352167,1.0
7352175,1.0
7352181,1.0
7352185,0.0
7352186,1.0
7352192,1.0
7352197,0.0
7352205,1.0
7352206,1.0
7352210,1.0
7352212,1.0
7352215,1.0
7352218,1.0
7352227,0.0
7352237,1.0
7352241,1.0
7352247,0.0
7352250,1.0
7352254,1.0
7352259,0.0
7352264,1.0
7352271,0.0
7352284,0.0
7352285,1.0
7352293,0.0
7352296,0.0
7352301,1.0
7352302,0.0
7352304,1.0
7352308,1.0
7352310,0.0
7352320,1.0
7352324,1.0
7352339,1.0
7352341,1.0
7352346,0.0
7352347,0.0
7352357,0.0
7352360,1.0
7352364,1.0
7352365,0.0
7352371,1.0
7352372,0.0
7352376,1.0
7352381,1.0
7352388,1.0
7352391,0.0
7352395,0.0
7352398,0.0
7352407,1.0
7352409,1.0
7352415,0.0
7352419,1.0
7352422,0.0
7352423,1.0
7352444,0.0
7352453,1.0
7352458,1.0
7352460,0.0
7352461,1.0
7352464,0.0
7352466,0.0
7352467,0.0
7352470,0.0
7352479,1.0
7352482,0.0
7352483,1.0
7352488,1.0
7352495,1.0
7352498,1.0
7352499,1.0
7352503,0.0
7352522,1.0
7352523,1.0
7352531,0.0
7352533,1.0
7352537,1.0
7352551,0.0
7352556,1.0
7352560,1.0
7352569,0.0
7352580,0.0
7352582,1.0
7352588,0.0
7352605,0.0
7352619,1.0
7352624,1.0
7352630,0.0
7352645,0.0
7352649,0.0
7352664,0.0
7352667,0.0
7352668,1.0
7352670,0.0
7352672,1.0
7352678,1.0
7352679,1.0
7352680,1.0
7352681,0.0
7352683,1.0
7352690,1.0
7352698,0.0
7352700,0.0
7352709,1.0
7352711,1.0
7352715,0.0
7352723,1.0
7352727,0.0
7352730,0.0
7352742,0.0
7352749,1.0
7352761,0.0
7352773,1.0
7352775,1.0
7352780,0.0
7352794,1.0
7352797,0.0
7352799,1.0
7352802,1.0
7352803,1.0
7352805,0.0
7352810,1.0
7352814,0.0
7352817,0.0
7352819,1.0
7352825,1.0
7352831,1.0
7352834,0.0
7352836,1.0
7352848,1.0
7352849,0.0
7352851,1.0
7352856,1.0
7352857,1.0
7352859,1.0
7352863,1.0
7352867,1.0
7352875,0.0
7352894,0.0
7352896,1.0
7352898,0.0
7352900,0.0
7352902,0.0
7352915,0.0
7352926,1.0
7352929,0.0
7352933,0.0
7352940,0.0
7352943,1.0
7352945,1.0
7352947,0.0
7352956,1.0
7352961,0.0
7352984,1.0
7353003,0.0
7353006,0.0
7353010,1.0
7353013,0.0
7353014,0.0
7353022,1.0
7353023,0.0
7353025,1.0
7353032,0.0
7353041,0.0
7353045,0.0
7353050,1.0
7353052,0.0
7353059,0.0
7353070,1.0
7353071,0.0
7353077,0.0
7353080,1.0
7353096,0.0
7353112,0.0
7353113,0.0
7353118,1.0
7353119,1.0
7353123,0.0
7353126,1.0
7353128,0.0
7353130,1.0
7353133,1.0
7353142,1.0
7353147,0.0
7353149,0.0
7353151,1.0
7353152,0.0
7353161,1.0
7353174,0.0
7353176,1.0
7353182,1.0
7353183,1.0
7353188,0.0
7353206,1.0
7353210,0.0
7353211,0.0
7353230,0.0
7353234,0.0
7353236,1.0
7353238,0.0
7353240,0.0
7353253,1.0
7353255,1.0
7353258,1.0
7353263,0.0
7353267,0.0
7353269,1.0
7353274,1.0
7353282,0.0
7353286,1.0
7353287,0.0
7353288,1.0
7353292,1.0
7353293,1.0
7353297,0.0
7353303,1.0
7353304,0.0
7353307,0.0
7353309,1.0
7353310,1.0
7353324,0.0
7353327,0.0
7353328,1.0
7353332,1.0
7353339,1.0
7353344,0.0
7353349,1.0
7353352,0.0
7353354,0.0
7353359,0.0
7353360,0.0
7353361,0.0
7353362,0.0
7353369,0.0
7353371,1.0
7353386,1.0
7353392,1.0
7353400,0.0
7353402,1.0
7353404,0.0
7353407,0.0
7353415,0.0
7353416,1.0
7353417,0.0
7353418,0.0
7353419,0.0
7353420,1.0
7353421,0.0
7353424,1.0
7353429,1.0
7353437,1.0
7353441,1.0
7353444,1.0
7353450,0.0
7353452,1.0
7353458,1.0
7353459,1.0
7353460,1.0
7353461,0.0
7353463,0.0
7353467,0.0
7353469,1.0
7353470,1.0
7353477,1.0
7353478,1.0
7353479,1.0
7353480,0.0
7353481,1.0
7353483,0.0
7353484,1.0
7353485,1.0
7353492,0.0
7353499,1.0
7353501,1.0
7353506,1.0
7353509,1.0
7353511,0.0
7353515,1.0
7353516,1.0
7353517,1.0
7353525,1.0
7353526,0.0
7353540,1.0
7353541,0.0
7353544,1.0
7353552,1.0
7353561,1.0
7353562,1.0
7353564,0.0
7353570,0.0
7353571,0.0
7353576,1.0
7353577,1.0
7353583,0.0
7353585,0.0
7353593,0.0
7353595,0.0
7353596,0.0
7353599,1.0
7353602,1.0
7353606,0.0
7353608,1.0
7353615,0.0
7353626,0.0
7353627,0.0
7353629,1.0
7353631,0.0
7353632,0.0
7353640,0.0
7353641,0.0
7353646,1.0
7353653,0.0
7353655,1.0
7353657,1.0
7353662,1.0
7353669,0.0
7353671,0.0
7353681,0.0
7353684,1.0
7353685,1.0
7353686,0.0
7353691,0.0
7353692,1.0
7353704,1.0
7353713,1.0
7353722,1.0
7353723,0.0
7353734,1.0
7353741,1.0
7353751,0.0
7353755,0.0
7353758,0.0
7353760,1.0
7353761,1.0
7353763,1.0
7353770,0.0
7353771,0.0
7353773,1.0
7353777,1.0
7353778,0.0
7353779,0.0
7353781,0.0
7353784,1.0
7353786,0.0
7353790,1.0
7353800,1.0
7353806,1.0
7353807,1.0
7353812,0.0
7353820,0.0
7353824,1.0
7353830,1.0
7353842,1.0
7353843,0.0
7353856,1.0
7353858,0.0
7353859,1.0
7353864,0.0
7353865,0.0
7353867,1.0
7353873,0.0
7353885,1.0
7353889,0.0
7353891,0.0
7353896,1.0
7353898,0.0
7353907,0.0
7353916,1.0
7353917,0.0
7353927,0.0
7353930,0.0
7353932,1.0
7353934,0.0
7353940,0.0
7353941,1.0
7353944,1.0
7353955,1.0
7353959,1.0
7353960,1.0
7353965,1.0
7353967,1.0
7353983,0.0
7353988,1.0
7353990,0.0
7353992,1.0
7353994,1.0
7353997,1.0
7354003,1.0
7354004,0.0
7354012,1.0
7354019,1.0
7354022,0.0
7354025,1.0
7354027,1.0
7354028,0.0
7354031,1.0
7354035,0.0
7354039,1.0
7354050,1.0
7354058,1.0
7354061,1.0
7354064,1.0
7354068,1.0
7354069,1.0
7354070,0.0
7354074,1.0
7354075,0.0
7354080,1.0
7354083,1.0
7354085,1.0
7354086,0.0
7354089,0.0
7354098,1.0
7354101,1.0
7354103,1.0
7354104,1.0
7354105,1.0
7354112,1.0
7354120,0.0
7354127,0.0
7354133,1.0
7354134,0.0
7354136,1.0
7354138,1.0
7354140,0.0
7354143,0.0
7354158,1.0
7354164,1.0
7354171,1.0
7354179,1.0
7354183,0.0
7354188,1.0
7354191,1.0
7354196,1.0
7354203,0.0
7354210,1.0
7354216,1.0
7354217,1.0
7354221,0.0
7354223,1.0
7354224,1.0
7354226,1.0
7354234,1.0
7354238,1.0
7354248,1.0
7354253,0.0
7354254,1.0
7354256,0.0
7354264,0.0
7354269,1.0
7354270,0.0
7354280,1.0
7354285,0.0
7354287,1.0
7354289,0.0
7354290,0.0
7354304,1.0
7354308,0.0
7354309,0.0
7354310,1.0
7354311,0.0
7354315,0.0
7354335,0.0
7354338,0.0
7354339,0.0
7354342,1.0
7354343,1.0
7354346,0.0
7354357,1.0
7354362,1.0
7354363,1.0
7354368,1.0
7354371,1.0
7354372,0.0
7354377,0.0
7354381,0.0
7354383,0.0
7354386,0.0
7354393,0.0
7354394,0.0
7354395,0.0
7354397,1.0
7354403,1.0
7354405,1.0
7354406,0.0
7354408,0.0
7354410,0.0
7354415,0.0
7354421,1.0
7354425,0.0
7354429,0.0
7354432,0.0
7354440,1.0
7354444,1.0
7354457,0.0
7354459,1.0
7354463,1.0
7354466,1.0
7354468,0.0
7354472,1.0
7354474,1.0
7354481,1.0
7354487,1.0
7354490,1.0
7354493,0.0
7354498,1.0
7354513,1.0
7354516,1.0
7354519,0.0
7354520,0.0
7354529,0.0
7354534,0.0
7354535,1.0
7354543,0.0
7354547,1.0
7354552,1.0
7354578,1.0
7354579,0.0
7354580,0.0
7354591,1.0
7354604,1.0
7354607,1.0
7354608,1.0
7354613,1.0
7354615,1.0
7354616,1.0
7354617,0.0
7354622,1.0
7354630,1.0
7354636,0.0
7354637,1.0
7354654,1.0
7354656,1.0
7354659,1.0
7354663,1.0
7354670,1.0
7354675,1.0
7354696,1.0
7354700,1.0
7354702,1.0
7354704,1.0
7354713,1.0
7354715,1.0
7354722,1.0
7354725,1.0
7354736,1.0
7354740,0.0
7354741,1.0
7354743,1.0
7354752,0.0
7354754,1.0
7354757,1.0
7354764,0.0
7354766,1.0
7354772,0.0
7354773,1.0
7354776,0.0
7354779,0.0
